event_id,home_team,away_team,league,country,date,time,kickoff,venue,source,scraped_at,odds_home,odds_draw,odds_away,odds_over_05,odds_under_05,odds_over_15,odds_under_15,odds_over_25,odds_under_25,odds_over_35,odds_under_35,odds_over_45,odds_under_45,odds_btts_yes,odds_btts_no,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_dnb_home,odds_dnb_away,odds_htft_1_1,odds_htft_1_x,odds_htft_1_2,odds_htft_x_1,odds_htft_x_x,odds_htft_x_2,odds_htft_2_1,odds_htft_2_x,odds_htft_2_2,odds_cs_1_0,odds_cs_2_0,odds_cs_2_1,odds_cs_3_0,odds_cs_3_1,odds_cs_3_2,odds_cs_0_0,odds_cs_1_1,odds_cs_2_2,odds_cs_0_1,odds_cs_0_2,odds_cs_1_2,odds_cs_0_3,odds_cs_1_3,odds_cs_2_3,odds_ah_home_minus_15,odds_ah_away_plus_15,odds_ah_home_minus_10,odds_ah_away_plus_10,odds_ah_home_minus_05,odds_ah_away_plus_05,odds_ah_home_plus_05,odds_ah_away_minus_05,odds_ht_over_05,odds_ht_under_05,odds_ht_btts_yes,odds_ht_btts_no
sr:match:62413414,Pro Vercelli 1892,Novara Calcio,"Serie C, Group A",,2026-02-01,13:30:00,2026-02-01T13:30:00,Pro Vercelli 1892 Stadium,sportybet,2026-01-31T10:28:34.967730,2.35,3.0,2.95,1.09,6.25,1.44,2.6,2.35,1.53,4.25,1.18,7.9,1.05,1.96,1.69,1.34,1.48,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62413416,AC Renate,Alcione Milano,"Serie C, Group A",,2026-02-02,19:30:00,2026-02-02T19:30:00,AC Renate Stadium,sportybet,2026-01-31T10:28:34.967837,2.2,3.1,3.25,1.09,6.25,1.45,2.6,2.35,1.52,4.3,1.18,8.0,1.05,2.0,1.67,1.3,1.55,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62433338,AS Giana Erminio,Union Brescia,"Serie C, Group A",,2026-02-02,19:30:00,2026-02-02T19:30:00,AS Giana Erminio Stadium,sportybet,2026-01-31T10:28:34.967943,4.0,3.0,1.94,1.1,5.8,1.5,2.45,2.5,1.46,4.7,1.15,8.6,1.04,2.15,1.57,1.69,1.22,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62733683,AC Saluzzo Calcio,AC Gozzano,"Serie D, Group A",,2026-02-01,13:30:00,2026-02-01T13:30:00,AC Saluzzo Calcio Stadium,sportybet,2026-01-31T10:28:34.968015,2.5,3.0,2.75,0.0,0.0,0.0,0.0,2.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62733677,Asti Calcio,ASD Cairese 1919,"Serie D, Group A",,2026-02-01,13:30:00,2026-02-01T13:30:00,Asti Calcio Stadium,sportybet,2026-01-31T10:28:34.968083,2.3,2.85,3.1,0.0,0.0,0.0,0.0,2.35,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62733685,Celle Varazze,Usd Lavagnese 1919,"Serie D, Group A",,2026-02-01,13:30:00,2026-02-01T13:30:00,Celle Varazze Stadium,sportybet,2026-01-31T10:28:34.968188,2.3,3.2,2.8,0.0,0.0,0.0,0.0,2.1,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62733681,Citta Di Varese,Club Milano Ssd,"Serie D, Group A",,2026-02-01,13:30:00,2026-02-01T13:30:00,Citta Di Varese Stadium,sportybet,2026-01-31T10:28:34.968259,2.35,3.1,2.9,0.0,0.0,0.0,0.0,1.99,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62733691,HSL Derthona,Valenzana Calcio,"Serie D, Group A",,2026-02-01,13:30:00,2026-02-01T13:30:00,HSL Derthona Stadium,sportybet,2026-01-31T10:28:34.968328,1.83,3.4,3.8,0.0,0.0,0.0,0.0,1.72,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62733675,NOVAROMENTIN,Biellese,"Serie D, Group A",,2026-02-01,13:30:00,2026-02-01T13:30:00,NOVAROMENTIN Stadium,sportybet,2026-01-31T10:28:34.968396,3.33,3.1,2.1,0.0,0.0,0.0,0.0,2.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62733689,Asd Imperia 1923,Vado FC,"Serie D, Group A",,2026-02-01,14:00:00,2026-02-01T14:00:00,Asd Imperia 1923 Stadium,sportybet,2026-01-31T10:28:34.968475,4.3,3.33,1.75,0.0,0.0,0.0,0.0,1.98,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62733679,SSD Sanremese Calcio,Chisola Calcio,"Serie D, Group A",,2026-02-01,14:00:00,2026-02-01T14:00:00,SSD Sanremese Calcio Stadium,sportybet,2026-01-31T10:28:34.968541,2.9,3.1,2.3,0.0,0.0,0.0,0.0,2.3,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62733687,USD Sestri Levante 1919,SCD Ligorna 1922,"Serie D, Group A",,2026-02-01,14:00:00,2026-02-01T14:00:00,USD Sestri Levante 1919 Stadium,sportybet,2026-01-31T10:28:34.968607,2.65,3.2,2.5,0.0,0.0,0.0,0.0,1.92,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62734957,AC Chievo Verona,USD Breno,"Serie D, Group B",,2026-01-31,13:30:00,2026-01-31T13:30:00,AC Chievo Verona Stadium,sportybet,2026-01-31T10:28:34.968673,1.69,3.6,4.4,0.0,0.0,0.0,0.0,1.84,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62734965,Usd Scanzorosciate Calcio,Milan Futuro,"Serie D, Group B",,2026-01-31,13:30:00,2026-01-31T13:30:00,Usd Scanzorosciate Calcio Stadium,sportybet,2026-01-31T10:28:34.968739,2.8,3.2,2.35,0.0,0.0,0.0,0.0,2.05,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62734963,AC Leon,US Folgore Caratese,"Serie D, Group B",,2026-02-01,13:30:00,2026-02-01T13:30:00,AC Leon Stadium,sportybet,2026-01-31T10:28:34.968818,2.85,3.25,2.3,0.0,0.0,0.0,0.0,1.81,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62734973,ASD Varesina Calcio,Villa Dalme Valle Brembana,"Serie D, Group B",,2026-02-01,13:30:00,2026-02-01T13:30:00,ASD Varesina Calcio Stadium,sportybet,2026-01-31T10:28:34.968887,2.4,3.4,2.55,0.0,0.0,0.0,0.0,1.87,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62734959,Avc Vogherese 1919,Asd Calcio Brusaporto,"Serie D, Group B",,2026-02-01,13:30:00,2026-02-01T13:30:00,Avc Vogherese 1919 Stadium,sportybet,2026-01-31T10:28:34.968955,3.1,3.3,2.1,0.0,0.0,0.0,0.0,1.72,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62734971,FC Pavia 1911,Ssd Real Calepina FC,"Serie D, Group B",,2026-02-01,13:30:00,2026-02-01T13:30:00,FC Pavia 1911 Stadium,sportybet,2026-01-31T10:28:34.969023,3.0,3.2,2.25,0.0,0.0,0.0,0.0,1.92,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62734961,S.S.D. Virtus Ciseranobergamo,Calcio Caldiero Terme,"Serie D, Group B",,2026-02-01,13:30:00,2026-02-01T13:30:00,S.S.D. Virtus Ciseranobergamo Stadium,sportybet,2026-01-31T10:28:34.969091,2.55,3.2,2.55,0.0,0.0,0.0,0.0,2.15,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62734969,Usd Casatese,Oltrepo FBC,"Serie D, Group B",,2026-02-01,13:30:00,2026-02-01T13:30:00,Usd Casatese Stadium,sportybet,2026-01-31T10:28:34.969169,1.8,3.5,3.9,0.0,0.0,0.0,0.0,2.05,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62734967,Usd Castellanzese 1921,Sondrio Calcio,"Serie D, Group B",,2026-02-01,13:30:00,2026-02-01T13:30:00,Usd Castellanzese 1921 Stadium,sportybet,2026-01-31T10:28:34.969241,1.68,3.6,4.4,0.0,0.0,0.0,0.0,1.87,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62735589,A.C. Mestre,Asd Cjarlins Muzane,"Serie D, Group C",,2026-02-01,13:30:00,2026-02-01T13:30:00,A.C. Mestre Stadium,sportybet,2026-01-31T10:28:34.969314,2.45,3.0,2.8,0.0,0.0,1.48,2.4,2.25,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62735595,Asd San Luigi Calcio,AC Vigasio,"Serie D, Group C",,2026-02-01,13:30:00,2026-02-01T13:30:00,Asd San Luigi Calcio Stadium,sportybet,2026-01-31T10:28:34.969383,2.45,3.3,2.6,0.0,0.0,0.0,0.0,1.89,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62735591,Fcd Conegliano 1907,AC Este,"Serie D, Group C",,2026-02-01,13:30:00,2026-02-01T13:30:00,Fcd Conegliano 1907 Stadium,sportybet,2026-01-31T10:28:34.969464,2.75,3.1,2.4,0.0,0.0,0.0,0.0,2.2,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62735585,Legnago Salus,FC Calvi Noale,"Serie D, Group C",,2026-02-01,13:30:00,2026-02-01T13:30:00,Legnago Salus Stadium,sportybet,2026-01-31T10:28:34.969531,1.81,3.4,3.9,0.0,0.0,0.0,0.0,1.77,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62735587,Luparense FC,ACD Campodarsego Calcio,"Serie D, Group C",,2026-02-01,13:30:00,2026-02-01T13:30:00,Luparense FC Stadium,sportybet,2026-01-31T10:28:34.969597,2.1,3.1,3.3,0.0,0.0,0.0,0.0,2.2,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62735581,Treviso FBC,Bassano Virtus,"Serie D, Group C",,2026-02-01,13:30:00,2026-02-01T13:30:00,Treviso FBC Stadium,sportybet,2026-01-31T10:28:34.969664,1.6,3.5,5.2,0.0,0.0,0.0,0.0,2.15,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62735583,Union Clodiense Chioggia SSD,Brian Lignano Calcio,"Serie D, Group C",,2026-02-01,13:30:00,2026-02-01T13:30:00,Union Clodiense Chioggia SSD Stadium,sportybet,2026-01-31T10:28:34.969729,2.05,3.3,3.25,0.0,0.0,0.0,0.0,1.92,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62735579,Unione La Rocca Altavilla,Usd Adriese 1906,"Serie D, Group C",,2026-02-01,13:30:00,2026-02-01T13:30:00,Unione La Rocca Altavilla Stadium,sportybet,2026-01-31T10:28:34.969795,2.1,3.2,3.3,0.0,0.0,0.0,0.0,2.15,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62740205,AC Crema 1908,Pro Sesto,"Serie D, Group D",,2026-02-01,13:30:00,2026-02-01T13:30:00,AC Crema 1908 Stadium,sportybet,2026-01-31T10:28:34.969862,3.25,3.3,2.05,0.0,0.0,0.0,0.0,2.05,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62740201,Asd Sasso Marconi 1924,Pro Palazzolo,"Serie D, Group D",,2026-02-01,13:30:00,2026-02-01T13:30:00,Asd Sasso Marconi 1924 Stadium,sportybet,2026-01-31T10:28:34.969928,2.85,3.0,2.4,0.0,0.0,0.0,0.0,2.15,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62740209,Cittadella Vis Modena,Asd Sant Angelo,"Serie D, Group D",,2026-02-01,13:30:00,2026-02-01T13:30:00,Cittadella Vis Modena Stadium,sportybet,2026-01-31T10:28:34.970008,1.98,3.1,3.6,0.0,0.0,0.0,0.0,2.2,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62740207,Desenzano Calvina,SCD Progresso,"Serie D, Group D",,2026-02-01,13:30:00,2026-02-01T13:30:00,Desenzano Calvina Stadium,sportybet,2026-01-31T10:28:34.970077,1.6,3.6,5.1,0.0,0.0,0.0,0.0,1.93,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62740213,Imolese Calcio,AC Tuttocuoio 1957,"Serie D, Group D",,2026-02-01,13:30:00,2026-02-01T13:30:00,Imolese Calcio Stadium,sportybet,2026-01-31T10:28:34.970153,1.58,3.6,5.2,0.0,0.0,0.0,0.0,1.81,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62740199,Rovato Vertovese,Lentigione Calcio,"Serie D, Group D",,2026-02-01,13:30:00,2026-02-01T13:30:00,Rovato Vertovese Stadium,sportybet,2026-01-31T10:28:34.970225,4.0,3.2,1.88,0.0,0.0,0.0,0.0,2.3,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62740197,Sangiuliano City Nova,Correggese Calcio 1948,"Serie D, Group D",,2026-02-01,13:30:00,2026-02-01T13:30:00,Sangiuliano City Nova Stadium,sportybet,2026-01-31T10:28:34.970294,2.05,3.1,3.5,0.0,0.0,0.0,0.0,2.05,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62740211,Tropical Coriano,Trevigliese,"Serie D, Group D",,2026-02-01,13:30:00,2026-02-01T13:30:00,Tropical Coriano Stadium,sportybet,2026-01-31T10:28:34.970362,2.3,3.1,2.9,0.0,0.0,0.0,0.0,1.98,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62740203,US Pistoiese,Piacenza Calcio,"Serie D, Group D",,2026-02-01,13:30:00,2026-02-01T13:30:00,US Pistoiese Stadium,sportybet,2026-01-31T10:28:34.970443,2.1,3.1,3.33,0.0,0.0,0.0,0.0,1.98,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62751009,ASD Terranuova Traiana,Siena 1904,"Serie D, Group E",,2026-02-01,13:30:00,2026-02-01T13:30:00,ASD Terranuova Traiana Stadium,sportybet,2026-01-31T10:28:34.970511,3.0,2.9,2.4,0.0,0.0,1.58,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62750995,Camaiore,US Grosseto,"Serie D, Group E",,2026-02-01,13:30:00,2026-02-01T13:30:00,Camaiore Stadium,sportybet,2026-01-31T10:28:34.970577,5.8,3.8,1.51,0.0,0.0,0.0,0.0,1.77,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:62751001,Orvietana Calcio,ASD Seravezza Pozzi Calcio,"Serie D, Group E",,2026-02-01,13:30:00,2026-02-01T13:30:00,Orvietana Calcio Stadium,sportybet,2026-01-31T10:28:34.970643,2.9,3.3,2.2,0.0,0.0,0.0,0.0,2.05,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
